Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Mid Pt Coord E,Mid Pt Coord N,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?,WZ Level Crossing  ,WZ IRJ,WZ Turnout,WZ Bridge,Asset Warning Zone?,GBFI Max Avg,GBFI Avg of Avg,Reasonably Fouled,Fouled,Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-MLX-S-02158-E-02159-MAINLINE,215.799999999992,215.899999999992,ML Section 8,Morgan,Morgan,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.3,10.966666666666667,0,0,0,No,0.2436000000000001,Yes,No,0.0,No,0,0,0,0,2,22.776,0.37308,,Poor,2,2,0,0,0,0,0,4,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,216.0,200.0
CHAIN-MLX-S-02159-E-02160-MAINLINE,215.899999999992,215.99999999999199,ML Section 8,Morgan,Morgan,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,10.9,9.571428571428573,0,0,0,No,0.26499999999999996,No,No,0.0,No,0,0,0,0,2,22.776,0.33795000000000003,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,216.0,200.0
CHAIN-MLX-S-02160-E-02161-MAINLINE,215.99999999999199,216.09999999999198,ML Section 8,Morgan,Morgan,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.9,9.533333333333335,0,0,0,No,0.2364,Yes,No,0.0,No,0,0,0,0,2,15.1725,0.33414,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02161-E-02162-MAINLINE,216.09999999999198,216.19999999999197,ML Section 8,Morgan,Morgan,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.2,9.75238095238095,0,0,0,No,0.2656000000000001,No,No,0.0,No,0,0,0,0,2,13.422,0.30111,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02162-E-02163-MAINLINE,216.19999999999197,216.29999999999197,ML Section 8,Morgan,Morgan,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,11.4,10.323809523809523,0,0,0,No,0.28220000000000006,No,No,0.0,Yes,0,0,2,0,2,13.422,0.32234999999999997,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02163-E-02164-MAINLINE,216.29999999999197,216.39999999999196,ML Section 8,Morgan,Morgan,,,Mild Curve,0,2,0,0,Yes,0,0,0,0,No,27.4,14.933333333333332,3,0,0,Yes,0.2962999999999994,No,No,0.0,No,0,0,0,0,2,45.645,0.32234999999999997,,Critical,1,1,1,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02164-E-02165-MAINLINE,216.39999999999196,216.49999999999196,ML Section 8,Morgan,Morgan,,,Tangent,0,2,1,0,Yes,0,0,0,0,No,37.5,25.185714285714283,12,5,0,Yes,0.34139999999999987,No,No,0.0,No,0,0,0,0,2,57.0075,0.36951,,Critical,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02165-E-02166-MAINLINE,216.49999999999196,216.59999999999195,ML Section 8,Morgan,Morgan,,,Tangent,0,2,0,0,Yes,0,1,0,0,Yes,28.6,13.952380952380953,2,0,0,Yes,0.23360000000000009,Yes,No,0.0,Yes,0,2,0,0,2,57.0075,0.46539,,Critical,1,2,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02166-E-02167-MAINLINE,216.59999999999195,216.69999999999195,ML Section 8,Morgan,Morgan,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.1,10.899999999999999,0,0,0,No,0.22310000000000002,Yes,No,0.0,Yes,0,1,0,0,2,17.2605,0.89388,,Satisfactory,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02167-E-02168-MAINLINE,216.69999999999195,216.79999999999194,ML Section 8,Morgan,Morgan,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.5,10.119047619047619,0,0,0,No,0.23239999999999955,Yes,No,0.0,No,0,0,0,0,2,17.2605,1.14462,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02168-E-02169-MAINLINE,216.79999999999194,216.89999999999193,ML Section 8,Morgan,Morgan,,,Tangent,0,0,0,0,No,0,0,0,0,No,10.3,9.647619047619049,0,0,0,No,0.2616999999999999,No,No,0.0,No,0,0,0,0,2,15.666,1.14462,,Satisfactory,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02169-E-02170-MAINLINE,216.89999999999193,216.99999999999193,ML Section 8,Morgan,Morgan,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.7,9.909523809523808,0,0,0,No,0.25899999999999984,No,No,0.0,No,0,0,0,0,2,14.5995,0.6928799999999999,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02170-E-02171-MAINLINE,216.99999999999193,217.09999999999192,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,10.8,8.533333333333335,0,0,0,No,0.3255000000000003,No,No,0.0,Yes,0,1,0,0,3,29.8365,0.56991,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,217.0,300.0
CHAIN-MLX-S-02171-E-02172-MAINLINE,217.09999999999192,217.19999999999192,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,8.7,7.114285714285715,0,0,0,No,0.36880000000000007,No,No,0.0,Yes,0,1,0,0,2,31.7505,0.503595,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,217.0,300.0
CHAIN-MLX-S-02172-E-02173-MAINLINE,217.19999999999192,217.2999999999919,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.9,9.347619047619046,0,0,0,No,0.30659574468085116,No,No,0.0,Yes,0,1,0,0,2,33.708,0.31944,,Critical,0,0,1,0,1,0,1,1,S2,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,217.0,300.0
CHAIN-MLX-S-02173-E-02174-MAINLINE,217.2999999999919,217.3999999999919,ML Section 8,Morgan,,,,Tangent,1,0,0,0,Yes,1,0,0,0,Yes,16.1,10.995238095238093,0,0,0,No,0.30358695652173945,No,No,0.0,Yes,0,1,0,0,2,33.708,0.32439,,Critical,0,0,1,0,1,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02174-E-02175-MAINLINE,217.3999999999919,217.4999999999919,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,20.4,11.180952380952382,1,0,0,Yes,0.27490000000000026,No,No,0.0,Yes,0,1,0,0,2,15.969,0.33135,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02175-E-02176-MAINLINE,217.4999999999919,217.5999999999919,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,17.2,11.223809523809521,0,0,0,No,0.2702999999999993,No,No,0.0,Yes,0,1,0,0,2,17.8095,0.33135,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02176-E-02177-MAINLINE,217.5999999999919,217.6999999999919,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.5,11.13809523809524,0,0,0,No,0.23800000000000027,Yes,No,0.0,No,0,0,0,0,2,20.823,0.29004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,218.0,400.0
CHAIN-MLX-S-02177-E-02178-MAINLINE,217.6999999999919,217.79999999999188,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,17.6,10.923809523809526,0,0,0,No,0.22489999999999977,Yes,No,0.0,No,0,0,0,0,2,22.5405,0.29004,,Poor,2,2,0,0,0,0,0,4,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,218.0,400.0
CHAIN-MLX-S-02178-E-02179-MAINLINE,217.79999999999188,217.89999999999188,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,24.6,12.195238095238096,1,0,0,Yes,0.2193000000000001,Yes,No,0.0,No,0,0,0,0,2,22.6275,0.31476,,Poor,2,2,0,0,0,0,0,4,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,218.0,400.0
CHAIN-MLX-S-02179-E-02180-MAINLINE,217.89999999999188,217.99999999999187,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,24.6,13.371428571428572,2,0,0,Yes,0.23328282828282831,Yes,No,0.0,No,0,0,0,0,2,22.6275,0.31476,,Poor,1,1,0,0,0,0,0,2,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,218.0,400.0
CHAIN-MLX-S-02180-E-02181-MAINLINE,217.99999999999187,218.09999999999187,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.6,9.80952380952381,0,0,0,No,0.25249999999999995,No,No,0.0,Yes,1,0,0,0,2,17.169,0.36680999999999997,Peak,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02181-E-02182-MAINLINE,218.09999999999187,218.19999999999186,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,10.666666666666668,0,0,0,No,0.26650000000000024,No,No,0.0,Yes,1,0,0,0,2,16.8645,0.36680999999999997,Peak,Satisfactory,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02182-E-02183-MAINLINE,218.19999999999186,218.29999999999185,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.3,10.242857142857142,0,0,0,No,0.24290000000000017,Yes,No,0.0,No,0,0,0,0,2,16.8645,0.35463,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02183-E-02184-MAINLINE,218.29999999999185,218.39999999999185,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.3,9.985714285714286,0,0,0,No,0.24390000000000023,Yes,No,0.0,No,0,0,0,0,2,16.809,0.29106000000000004,,Satisfactory,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02184-E-02185-MAINLINE,218.39999999999185,218.49999999999184,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,17.1,11.885714285714286,0,0,0,No,0.2517999999999998,No,No,0.0,Yes,1,0,0,0,2,17.781,0.31011,,Satisfactory,2,2,0,0,0,0,1,3,S2,1,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02185-E-02186-MAINLINE,218.49999999999184,218.59999999999184,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,21.3,11.695238095238096,1,0,0,Yes,0.25010000000000054,No,No,0.0,Yes,1,0,0,0,2,17.781,0.31011,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02186-E-02187-MAINLINE,218.59999999999184,218.69999999999183,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.0,11.885714285714286,0,0,0,No,0.25260000000000016,No,No,0.0,Yes,1,1,0,0,2,16.4085,0.30612,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02187-E-02188-MAINLINE,218.69999999999183,218.79999999999183,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,11.466666666666669,0,0,0,No,0.2478000000000002,Yes,No,0.0,Yes,0,1,0,0,2,16.281,0.30612,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02188-E-02189-MAINLINE,218.79999999999183,218.89999999999182,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,10.8,9.642857142857142,0,0,0,No,0.24639999999999979,Yes,No,0.0,No,0,0,0,0,2,20.6205,0.34953,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,219.0,300.0
CHAIN-MLX-S-02189-E-02190-MAINLINE,218.89999999999182,218.99999999999181,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.4,11.071428571428573,0,0,0,No,0.2513000000000002,No,No,0.0,No,0,0,0,0,2,26.337,0.34953,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,219.0,300.0
CHAIN-MLX-S-02190-E-02191-MAINLINE,218.99999999999181,219.0999999999918,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,16.9,12.523809523809524,0,0,0,No,0.2685000000000002,No,No,0.0,No,0,0,0,0,2,26.337,0.38832,,Poor,1,2,0,0,0,0,0,3,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,219.0,300.0
CHAIN-MLX-S-02191-E-02192-MAINLINE,219.0999999999918,219.1999999999918,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,11.3,10.20952380952381,0,0,0,No,0.2656999999999997,No,No,0.0,No,0,0,0,0,2,16.8225,0.41967,,Satisfactory,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02192-E-02193-MAINLINE,219.1999999999918,219.2999999999918,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.4,11.123809523809523,0,0,0,No,0.23280000000000045,Yes,No,0.0,No,0,0,0,0,2,14.415,0.4545,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02193-E-02194-MAINLINE,219.2999999999918,219.3999999999918,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.5,10.976190476190478,0,0,0,No,0.24900000000000022,Yes,No,0.0,No,0,0,0,0,2,14.8215,0.46548,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02194-E-02195-MAINLINE,219.3999999999918,219.4999999999918,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.8,10.538095238095238,0,0,0,No,0.24760000000000015,Yes,No,0.0,No,0,0,0,0,2,16.9905,0.46548,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02195-E-02196-MAINLINE,219.4999999999918,219.59999999999178,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,25.6,13.119047619047619,3,0,0,Yes,0.2942999999999998,No,No,0.0,No,0,0,0,0,2,20.73,0.4299,,Poor,1,0,0,0,0,0,0,1,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,220.0,200.0
CHAIN-MLX-S-02196-E-02197-MAINLINE,219.59999999999178,219.69999999999177,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.3,11.466666666666669,0,0,0,No,0.24870000000000014,Yes,No,0.0,No,0,0,0,0,2,20.73,0.35223,,Poor,1,1,0,0,0,0,0,2,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,220.0,200.0
CHAIN-MLX-S-02197-E-02198-MAINLINE,219.69999999999177,219.79999999999177,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,13.07619047619048,0,0,0,No,0.2584,No,No,0.0,No,0,0,0,0,2,19.317,0.33639,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02198-E-02199-MAINLINE,219.79999999999177,219.89999999999176,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.5,12.94761904761905,0,0,0,No,0.23829999999999985,Yes,No,0.0,No,0,0,0,0,2,20.6325,0.44418,,Poor,2,2,0,0,0,0,0,4,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,221.0,400.0
CHAIN-MLX-S-02199-E-02200-MAINLINE,219.89999999999176,219.99999999999176,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,38.5,13.914285714285715,0,1,0,Yes,0.26090000000000035,No,No,0.0,No,0,0,0,0,2,20.6325,0.44418,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,221.0,400.0
CHAIN-MLX-S-02200-E-02201-MAINLINE,219.99999999999176,220.09999999999175,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,38.5,16.500000000000004,2,2,0,Yes,0.22830000000000006,Yes,No,0.0,No,0,0,0,0,2,21.1815,0.60801,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,221.0,400.0
CHAIN-MLX-S-02201-E-02202-MAINLINE,220.09999999999175,220.19999999999175,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,20.8,13.928571428571429,1,0,0,Yes,0.2493564356435644,Yes,No,0.0,No,0,0,0,0,2,26.7645,1.09155,,Poor,1,2,0,0,0,0,0,3,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,221.0,400.0
CHAIN-MLX-S-02202-E-02203-MAINLINE,220.19999999999175,220.29999999999174,ML Section 8,Morgan,,,,Tangent,1,0,0,0,Yes,0,0,0,0,No,154.6,37.590476190476195,4,3,5,Yes,0.27799999999999986,No,No,0.0,No,0,0,0,0,2,26.7645,1.09506,,Poor,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02203-E-02204-MAINLINE,220.29999999999174,220.39999999999173,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,21.5,16.43333333333333,1,0,0,Yes,0.2630999999999997,No,No,0.0,No,0,0,0,0,2,17.0955,1.09506,,Satisfactory,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02204-E-02205-MAINLINE,220.39999999999173,220.49999999999173,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.3,11.276190476190475,0,0,0,No,0.2229000000000002,Yes,No,0.0,No,0,0,0,0,2,16.5225,0.79896,,Satisfactory,2,1,0,0,0,0,0,3,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02205-E-02206-MAINLINE,220.49999999999173,220.59999999999172,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.1,11.957142857142859,0,0,0,No,0.23090000000000033,Yes,No,0.0,No,0,0,0,0,2,15.045,0.45033,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02206-E-02207-MAINLINE,220.59999999999172,220.69999999999172,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,14.4,11.761904761904763,0,0,0,No,0.25310000000000027,No,No,0.0,No,0,0,0,0,2,19.362,0.36546,,Satisfactory,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02207-E-02208-MAINLINE,220.69999999999172,220.7999999999917,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.9,10.966666666666665,0,0,0,No,0.2412000000000002,Yes,No,0.0,No,0,0,0,0,2,26.898,0.36546,,Poor,2,2,0,0,0,0,2,2,S2,2,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,222.0,300.0
CHAIN-MLX-S-02208-E-02209-MAINLINE,220.7999999999917,220.8999999999917,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,19.5,11.680952380952382,0,0,0,No,0.27479999999999993,No,No,0.0,No,0,0,0,0,2,26.898,0.3588,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,222.0,300.0
CHAIN-MLX-S-02209-E-02210-MAINLINE,220.8999999999917,220.9999999999917,ML Section 8,Morgan,,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,37.1,14.761904761904763,2,1,0,Yes,0.2824999999999999,No,No,0.0,No,0,0,0,0,2,25.1115,0.35589,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,222.0,300.0
CHAIN-MLX-S-02210-E-02211-MAINLINE,220.9999999999917,221.0999999999917,ML Section 8,Morgan,,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,27.3,19.938095238095237,14,0,0,Yes,0.28339999999999976,No,No,0.0,Yes,0,1,0,0,2,18.48,0.36468000000000006,Rising,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02211-E-02212-MAINLINE,221.0999999999917,221.1999999999917,ML Section 8,Morgan,,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,23.5,17.323809523809523,2,0,0,Yes,0.2549499999999999,No,No,0.0,Yes,0,1,0,0,2,19.7385,0.47316,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02212-E-02213-MAINLINE,221.1999999999917,221.29999999999168,ML Section 8,Morgan,,,,Mild Curve,0,0,0,0,No,0,0,0,0,No,28.9,19.39047619047619,5,0,0,Yes,0.23919999999999997,Yes,No,0.0,No,0,0,0,0,2,22.7415,0.48873,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,223.0,200.0
CHAIN-MLX-S-02213-E-02214-MAINLINE,221.29999999999168,221.39999999999168,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,22.9,16.45714285714286,3,0,0,Yes,0.24075000000000024,Yes,No,0.0,No,0,0,0,0,2,22.7415,0.48873,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,223.0,200.0
CHAIN-MLX-S-02214-E-02215-MAINLINE,221.39999999999168,221.49999999999167,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.5,11.214285714285717,0,0,0,No,0.2405,Yes,No,0.0,No,0,0,0,0,2,17.43,0.3753,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02215-E-02216-MAINLINE,221.49999999999167,221.59999999999167,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,24.8,13.933333333333332,1,0,0,Yes,0.20970000000000022,Yes,No,0.0,No,0,0,0,0,2,18.924,0.40212000000000003,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02216-E-02217-MAINLINE,221.59999999999167,221.69999999999166,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,18.0,14.77142857142857,0,0,0,No,0.22169999999999968,Yes,No,0.0,No,0,0,0,0,2,24.2625,0.40212000000000003,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,224.0,400.0
CHAIN-MLX-S-02217-E-02218-MAINLINE,221.69999999999166,221.79999999999166,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.1,13.457142857142856,0,0,0,No,0.22290000000000038,Yes,No,0.0,No,0,0,0,0,2,28.161,0.37719,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,224.0,400.0
CHAIN-MLX-S-02218-E-02219-MAINLINE,221.79999999999166,221.89999999999165,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,13.0,11.485714285714286,0,0,0,No,0.28250000000000036,No,No,0.0,No,0,0,0,0,2,28.161,0.33521999999999996,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,224.0,400.0
CHAIN-MLX-S-02219-E-02220-MAINLINE,221.89999999999165,221.99999999999164,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,11.099999999999998,0,0,0,No,0.27250000000000013,No,No,0.0,No,0,0,0,0,2,22.023,0.527805,,Poor,2,2,0,0,0,0,1,3,S2,1,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,224.0,400.0
CHAIN-MLX-S-02220-E-02221-MAINLINE,221.99999999999164,222.09999999999164,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,12.9,11.123809523809527,0,0,0,No,0.24419999999999997,Yes,No,0.0,No,0,0,0,0,2,16.8435,0.58524,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-MLX-S-02221-E-02222-MAINLINE,222.09999999999164,222.19999999999163,ML Section 8,Morgan,,,,Tangent,0,0,0,0,No,0,0,0,0,No,31.3,14.314285714285715,2,1,0,Yes,0.24820000000000014,Yes,No,0.0,No,0,0,0,0,2,19.035,0.58524,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
