ID,Division,Subdivision,Line Code,Start Location,End Location,Segment ID,Segment Type,Segment Length,Degree of Curve,Curve Direction,Radius of Curve,Curve Elevation,TQI Geometry,Run ID TQI Geometry,L Rail Weight,R Rail Weight,L Low/High Rail,R Low/High Rail,Start Major,Start Minor,End Major,End Minor,Start Latitude,Start Longitude,End Latitude,End Longitude,Asset Name,Report Type
6525,Mainline1,Gibb,MLB_143_171,152.986,153.084,46537,TANGENT,98.280122,,,,,46.6380,2024112103,,,,,152,985.794,153,84.071,-21.64802600,118.89946600,-21.64891000,118.89937300,MLB_147.777_153.084,Track Quality Indicator Summary Report
5717,Mainline1,Forrest-I,MLW_86_121,97.274,97.374,45464,TANGENT,99.924613,,,,,46.7055,2024111802,,,,,97,274.26,97,374.184,-21.18482700,118.76507500,-21.18563200,118.76551000,MLW_93.677_98.273,Track Quality Indicator Summary Report
2059,Soloman,Bow,SLB_214_248,237.783,237.883,41987,TANGENT,99.180812,,,,,46.7625,2024112103,,,,,237,783.488,237,882.669,-22.02189800,118.48168900,-22.02165000,118.48076600,SLB_236.296_248,Track Quality Indicator Summary Report
582,Mainline1,Thomas,PTE_6.277_19.1,19.001,19.1,40845,TANGENT,99.676062,,,,,47.0970,2024110704,,,,,19,0.615,19,100.291,-20.52794800,118.58552400,-20.52884600,118.58545000,PTE_15.412_19.1,Track Quality Indicator Summary Report
7671,Mainline2,CBM,MLB_245_270.001,253.147,253.244,47576,TANGENT,97.282607,,,,,47.2755,2024112001,,,,,253,147.12,253,244.403,-22.32032100,119.39696600,-22.32030500,119.39791000,MLB_253.147_255.676,Track Quality Indicator Summary Report
313,Mainline1,Thomas,MLW_4.148_27,11.876,11.975,39950,TANGENT,99.431013,,,,,47.3250,2024112103,,,,,11,875.73,11,975.161,-20.46408100,118.58420400,-20.46494000,118.58448400,MLW_11.876_23.112,Track Quality Indicator Summary Report
1371,Mainline2,Jones to CCK,PTW_272.823_287.521,273.077,273.175,41110,TANGENT,98.013097,,,,,47.3790,2024100109,,,,,273,76.695,273,174.708,-22.35989700,119.58080700,-22.35999500,119.58175200,PTW_273.077_276.409,Track Quality Indicator Summary Report
1418,Mainline2,Jones to CCK,UNKNOWN,287.52,287.62,41106,TANGENT,99.980475,,,,,47.3910,2024112001,,,,,287,520.397,287,620.377,-22.40006200,119.69513300,-22.40088000,119.69554300,CCL_287.521_294.219,Track Quality Indicator Summary Report
1419,Mainline2,Jones to CCK,UNKNOWN,287.264,287.349,41108,TANGENT,85.456657,,,,,47.7180,2024112001,,,,,287,264.027,287,349.484,-22.39795000,119.69410800,-22.39864500,119.69445400,CCL_287.264_287.521,Track Quality Indicator Summary Report
5292,Mainline1,Forrest-I,MLE_93.677_121,107.815,107.915,45203,TANGENT,99.886572,,,,,47.9295,2024112103,,,,,107,814.694,107,914.581,-21.27046200,118.80749100,-21.27128300,118.80788900,MLE_107.815_121,Track Quality Indicator Summary Report
587,Mainline1,Thomas,UNKNOWN,19.412,19.483,39922,TANGENT,71.864855,,,,,47.9745,2024110514,,,,,19,411.584,19,483.449,-20.53166300,118.58554500,-20.53231000,118.58546400,TYX_19.411_19.555,Track Quality Indicator Summary Report
2354,Soloman,Bow,SPE_232.687_236.297,232.94,233.039,41921,TANGENT,98.710025,,,,,47.9775,2024110409,,,,,232,940.153,233,38.976,-22.01942800,118.52709600,-22.01964200,118.52616800,SPE_232.94_236.297,Track Quality Indicator Summary Report
6282,Mainline1,Gibb,MLB_143_171,147.777,147.875,46187,TANGENT,98.280122,,,,,48.0600,2024112103,,,,,147,777.076,147,875.356,-21.60146900,118.90326100,-21.60232900,118.90302800,MLB_147.777_153.084,Track Quality Indicator Summary Report
337,Mainline1,Thomas,MLW_4.148_27,11.778,11.876,40213,TANGENT,97.916573,,,,,48.2520,2024112103,,,,,11,777.813,11,875.73,-20.46323600,118.58392800,-20.46408100,118.58420400,MLW_11.484_11.876,Track Quality Indicator Summary Report
1429,Mainline2,Jones to CCK,UNKNOWN,287.435,287.52,41132,TANGENT,85.456657,,,,,48.2700,2024112001,,,,,287,434.94,287,520.397,-22.39935700,119.69479500,-22.40006200,119.69513300,CCL_287.264_287.521,Track Quality Indicator Summary Report
6799,Mainline2,Nunna,MLW_171_174.319,174.652,174.751,46594,TANGENT,99.024661,,,,,48.3210,2024112001,,,,,174,651.61,174,750.635,-21.82340300,118.93188100,-21.82410800,118.93247000,MLB_174.652_183.267,Track Quality Indicator Summary Report
195,Mainline1,Thomas,MLE_-3.59_27,5.874,5.973,40553,TANGENT,98.334578,,,,,48.3225,2024112005,,,,,5,874.273,5,972.608,-20.41385900,118.56303800,-20.41465300,118.56346100,MLE_4.301_5.971,Track Quality Indicator Summary Report
318,Mainline1,Thomas,MLW_4.148_27,23.577,23.674,39994,TANGENT,97.548887,,,,,48.3465,2024112103,,,,,23,576.764,23,674.313,-20.56925400,118.58384500,-20.57013500,118.58381200,MLW_23.577_27,Track Quality Indicator Summary Report
7965,Mainline2,CBM,UNKNOWN,249.608,249.705,47590,TANGENT,97.238786,,,,,48.5460,2024110907,,,,,249,607.621,249,704.86,-22.31142200,119.36602400,-22.31212200,119.36659500,CBM_249.609_252.134,Track Quality Indicator Summary Report
7132,Mainline2,Morgan,MLB_203_208.147,239.097,239.195,47037,TANGENT,98.397467,,,,,48.7155,2024112001,,,,,239,97.029,239,195.427,-22.24314700,119.30070800,-22.24398700,119.30102000,MLB_239.097_245,Track Quality Indicator Summary Report
276,Mainline1,Thomas,MLE_-3.59_27,19.002,19.1,40862,TANGENT,98.594747,,,,,48.7335,2024111802,,,,,19,1.696,19,100.291,-20.52795600,118.58548400,-20.52884600,118.58545000,MLE_15.255_19.1,Track Quality Indicator Summary Report
1974,Soloman,Avon,SPW_191.459_191.711,191.628,191.712,41557,TANGENT,84.3681,,,,,48.8370,2024112103,,,,,191,628.037,191,712.405,-21.94404200,118.85932800,-21.94480400,118.85931200,SPW_191.459_191.711,Track Quality Indicator Summary Report
6800,Mainline2,Nunna,MLW_171_174.319,183.267,183.367,46595,TANGENT,99.857051,,,,,48.9855,2024112001,,,,,183,266.758,183,366.615,-21.89331800,118.96397300,-21.89387900,118.96472900,MLW_183.267_186.462,Track Quality Indicator Summary Report
7963,Mainline2,CBM,UNKNOWN,253.295,253.383,47588,TANGENT,88.118317,,,,,49.2420,2024082305,,,,,253,294.884,253,383.002,-22.32034500,119.39840200,-22.32033300,119.39925700,CBM_253.295_254.006,Track Quality Indicator Summary Report
3899,Eliwana,Future,ELB_373.11699_423.978022,423.878,423.977,43804,TANGENT,98.999888,,,,,49.2420,2024111802,,,,,423,878.004,423,977.004,-22.44677800,116.88103100,-22.44694200,116.88008500,SLB_423.482018_423.978022,Track Quality Indicator Summary Report
6687,Mainline2,Nunna,MLE_164.295_171,192.978,193.077,46601,TANGENT,98.893928,,,,,49.2945,2024112005,,,,,192,977.948,193,77.425,-21.94077100,119.03853200,-21.94074500,119.03949000,PTE_192.978_197.033,Track Quality Indicator Summary Report
950,Mainline1,Thomas,UNKNOWN,20.107,20.202,40510,TANGENT,95.658004,,,,,49.4265,2024111802,,,,,20,106.689,20,202.347,-20.53796200,118.58601000,-20.53882500,118.58597800,TYX_18.864_20.203,Track Quality Indicator Summary Report
7120,Mainline2,Nunna,PTE_6.277_19.1,184.723,184.823,46600,TANGENT,99.767179,,,,,49.4685,2024081203,,,,,184,723.073,184,822.84,-21.90209200,118.97443000,-21.90270900,118.97513800,PTE_A_184.723_185.421,Track Quality Indicator Summary Report
6568,Mainline1,Gibb,MLE_164.295_171,164.295,164.394,46191,TANGENT,98.600022,,,,,49.6440,2024112103,,,,,164,295.347,164,393.947,-21.74398200,118.87949100,-21.74477800,118.87992000,MLE_164.295_171,Track Quality Indicator Summary Report
46,Mainline1,Thomas,MLE_-3.59_27,12.082,12.181,39912,TANGENT,99.148867,,,,,49.7250,2024111802,,,,,12,81.908,12,181.057,-20.46584100,118.58485800,-20.46669700,118.58513700,MLE_12.082_15.255,Track Quality Indicator Summary Report
3489,Eliwana,Duck,ELW_332.926_373.117,357.826,357.926,43394,TANGENT,99.941451,,,,,49.7685,2024111802,,,,,357,825.947,357,925.888,-22.38050800,117.48367100,-22.38055500,117.48270200,ELB_357.825948_373.117,Track Quality Indicator Summary Report
5568,Mainline1,Forrest-I,MLW_86_121,93.677,93.777,45198,TANGENT,99.924613,,,,,49.8915,2024111805,,,,,93,677.046,93,776.97,-21.15388000,118.75458000,-21.15474100,118.75487000,MLW_93.677_98.273,Track Quality Indicator Summary Report
1197,Mainline2,Jones to CCK,MLB_270_287.264,272.823,272.923,41102,TANGENT,99.613187,,,,,49.8930,2024112001,,,,,272,823.231,272,922.844,-22.35957200,119.57836900,-22.35967100,119.57933000,MLE_272.823_276.409,Track Quality Indicator Summary Report
3452,Eliwana,De Gray,ELW_309.844_313.313,309.844,309.943,42916,TANGENT,99.114128,,,,,49.9275,2024111703,,,,,309,844.003,309,943.117,-22.24007300,117.88859800,-22.24060500,117.88782400,ELW_309.844_313.313,Track Quality Indicator Summary Report
2801,Soloman,Firetail,SLB_281_303.272,301.601,301.7,42674,TANGENT,98.991603,,,,,50.0205,2024110126,,,,,301,600.763,301,699.755,-22.16009700,117.99082000,-22.16067100,117.99155500,SML_301.601_302.492,Track Quality Indicator Summary Report
652,Mainline1,Thomas,UNKNOWN,22.907,22.975,39995,TANGENT,68.24933,,,,,50.1060,2024111802,,,,,22,907.165,22,975.414,-20.56321100,118.58415000,-20.56382600,118.58410100,MLX_22.907_23.112,Track Quality Indicator Summary Report
1341,Mainline2,Jones to CCK,MLB_270_287.264,283.808,283.908,41402,TANGENT,99.963702,,,,,50.2200,2024112001,,,,,283,807.721,283,907.685,-22.37012800,119.67893900,-22.37093300,119.67937800,MLB_276.409_286.707,Track Quality Indicator Summary Report
6284,Mainline1,Gibb,MLB_143_171,156.701,156.8,46189,TANGENT,98.858479,,,,,50.2845,2024112103,,,,,156,700.865,156,799.723,-21.67938800,118.88797500,-21.68018200,118.88753900,MLB_156.701_163.917,Track Quality Indicator Summary Report
7819,Mainline2,CBM,MLB_245_270.001,255.482,255.579,47845,TANGENT,97.282607,,,,,50.3085,2024112005,,,,,255,481.727,255,579.009,-22.32005400,119.41956000,-22.32034300,119.42045100,MLB_253.147_255.676,Track Quality Indicator Summary Report
728,Mainline1,Thomas,UNKNOWN,23.645,23.713,40095,TANGENT,68.333317,,,,,50.3145,2024111903,,,,,23,645.097,23,713.43,-20.56987200,118.58384700,-20.57049000,118.58384900,MLX_23.577_23.782,Track Quality Indicator Summary Report
5231,Mainline1,Chapman,MLW_60_71.732,71.633,71.733,44974,TANGENT,99.872154,,,,,50.3490,2024112001,,,,,71,632.64,71,732.512,-20.96900700,118.69135300,-20.96986700,118.69164500,MLW_68.538_71.732,Track Quality Indicator Summary Report
7795,Mainline2,CBM,MLB_245_270.001,258.374,258.473,47811,TANGENT,98.65594,,,,,50.3865,2024112005,,,,,258,373.961,258,472.617,-22.32814300,119.44618300,-22.32836200,119.44711100,MLW_256.5_259.854,Track Quality Indicator Summary Report
2833,Soloman,Firetail,SLB_281_303.272,302.393,302.492,42730,TANGENT,98.991603,,,,,50.5890,2024110126,,,,,302,392.774,302,491.765,-22.16469100,117.99670700,-22.16526500,117.99744300,SML_301.601_302.492,Track Quality Indicator Summary Report
1778,Soloman,Avon,SLB_181_214,194.924,195.023,41734,TANGENT,99.005078,,,,,50.6745,2024111802,,,,,194,924.374,195,23.431,-21.97187900,118.85035700,-21.97257000,118.84974800,SLE_191.459_195.023,Track Quality Indicator Summary Report
671,Mainline1,Thomas,UNKNOWN,19.642,19.728,40029,TANGENT,86.20825,,,,,50.8380,2024110514,,,,,19,641.522,19,727.73,-20.53373300,118.58529600,-20.53451000,118.58523600,TYX_19.555_19.728,Track Quality Indicator Summary Report
2913,Soloman,Firetail,UNKNOWN,291.925,,42675,TANGENT,99.814013,,,,,50.8905,2024110811,,,,,291,925.26,,,-22.16979100,118.00324300,-22.16918600,118.00252500,SML_291.925_301.408,Track Quality Indicator Summary Report
48,Mainline1,Thomas,MLE_-3.59_27,19.1,19.19,39914,TANGENT,89.634243,,,,,51.0210,2024111802,,,,,19,100.291,19,189.925,-20.52884600,118.58545000,-20.52965500,118.58541900,MLE_19.1_19.728,Track Quality Indicator Summary Report
1538,Soloman,Nunna-2,SLB_174.319_181,174.449,174.539,41448,TANGENT,89.880947,,,,,51.0780,2024111802,,,,,174,449.405,174,539.286,-21.82427600,118.93251100,-21.82491700,118.93304600,SLB_174.319_174.857,Track Quality Indicator Summary Report
3451,Eliwana,De Gray,ELW_288.709_332.927,309.744,309.844,43391,TANGENT,99.693373,,,,,51.2640,2024111802,,,,,309,744.309,309,844.003,-22.23956200,117.88939400,-22.24007300,117.88859800,ELW_288.709_309.844,Track Quality Indicator Summary Report
2398,Soloman,Capel,SLB_248_281,263.297,263.396,42304,TANGENT,99.458449,,,,,51.2790,2024111802,,,,,263,296.545,263,396.003,-22.11825000,118.26479500,-22.11854800,118.26388600,SLB_263.296_281,Track Quality Indicator Summary Report
772,Mainline1,Thomas,UNKNOWN,23.713,23.782,40160,TANGENT,68.333317,,,,,51.3000,2024111903,,,,,23,713.43,23,781.764,-20.57049000,118.58384900,-20.57110700,118.58385200,MLX_23.577_23.782,Track Quality Indicator Summary Report
1192,Mainline1,Thomas,UNKNOWN,3.975,4.055,41055,TANGENT,98.8566,,,,,51.3525,2024112103,,,,,3,975.14,4,55.326,-20.39773900,118.56367100,-20.39855100,118.56331900,PL1_-3.411_4.054,Track Quality Indicator Summary Report
5285,Mainline1,Chapman,MLW_60_71.732,68.438,68.538,45136,TANGENT,99.279081,,,,,51.5010,2024112001,,,,,68,438.479,68,537.758,-20.94151500,118.68200300,-20.94236900,118.68229400,MLW_60_68.538,Track Quality Indicator Summary Report
47,Mainline1,Thomas,MLE_-3.59_27,15.255,15.354,39913,TANGENT,98.594747,,,,,51.5130,2024111802,,,,,15,255.075,15,353.67,-20.49414600,118.58705000,-20.49503600,118.58699800,MLE_15.255_19.1,Track Quality Indicator Summary Report
6194,Mainline1,Forrest-II,MLW_121_143,136.909,137.009,46084,TANGENT,99.834998,,,,,51.5835,2024112103,,,,,136,909.392,137,9.068,-21.51692100,118.90028100,-21.51778000,118.90057400,MLB_133.316_143,Track Quality Indicator Summary Report
5628,Mainline1,Forrest-I,MLW_86_121,87.396,87.496,45309,TANGENT,99.696648,,,,,51.6420,2024112103,,,,,87,395.866,87,495.562,-21.10395600,118.72636200,-21.10473000,118.72685300,MLB_86_93.677,Track Quality Indicator Summary Report
7425,Mainline2,Morgan,MLB_203_208.147,214.814,214.913,47448,TANGENT,99.501966,,,,,51.7095,2024112001,,,,,214,813.758,214,913.26,-22.05633800,119.18831000,-22.05711400,119.18879600,MLW_208.147_214.913,Track Quality Indicator Summary Report
631,Mainline1,Thomas,UNKNOWN,-2.824,-2.725,39971,TANGENT,98.8566,,,,,51.7650,2024081203,,,,,-3,176.42,-3,275.277,-20.39645400,118.56465500,-20.39566300,118.56509500,PL2_-3.411_4.055,Track Quality Indicator Summary Report
1199,Mainline2,Jones to CCK,MLB_270_287.264,286.707,286.8,41112,TANGENT,92.933237,,,,,51.8580,2024112001,,,,,286,706.752,286,799.685,-22.39346400,119.69166200,-22.39421300,119.69207000,MLB_286.707_287.264,Track Quality Indicator Summary Report
7675,Mainline2,CBM,MLB_245_270.001,261.705,261.805,47580,TANGENT,99.93027,,,,,51.9060,2024112001,,,,,261,705.081,261,805.011,-22.33340300,119.47737400,-22.33322900,119.47832500,MLB_261.705_270.001,Track Quality Indicator Summary Report
7958,Mainline2,CBM,UNKNOWN,254,254.091,47583,TANGENT,91.529337,,,,,51.9270,2024082305,,,,,253,999.83,254,91.278,-22.32085700,119.40526900,-22.32108900,119.40616700,CBM_254.006_254.733,Track Quality Indicator Summary Report
752,Mainline1,Thomas,UNKNOWN,-2.784,-2.685,40136,TANGENT,99.62263,,,,,51.9285,2024112001,,,,,-3,215.852,-3,315.474,-20.39610800,118.56476800,-20.39530700,118.56520200,PL3_-3.572_4.148,Track Quality Indicator Summary Report
6283,Mainline1,Gibb,MLB_143_171,153.084,153.182,46188,TANGENT,97.745498,,,,,51.9345,2024112103,,,,,153,84.071,153,181.817,-21.64891000,118.89937300,-21.64978800,118.89928000,MLW_153.084_156.701,Track Quality Indicator Summary Report
646,Mainline1,Thomas,UNKNOWN,11.278,11.347,39986,TANGENT,68.605587,,,,,52.1190,2024112005,,,,,11,278.247,11,346.853,-20.45890100,118.58259400,-20.45950000,118.58276600,MLX_11.278_11.484,Track Quality Indicator Summary Report
5928,Mainline1,Forrest-II,MLE_121_133.315,128.079,128.172,45837,TANGENT,93.596049,,,,,52.1295,2024112103,,,,,128,78.601,128,172.197,-21.44000900,118.87832000,-21.44082900,118.87853900,MLE_128.079_128.828,Track Quality Indicator Summary Report
5632,Mainline1,Forrest-I,MLW_86_121,87.496,87.595,45316,TANGENT,99.696648,,,,,52.2240,2024112103,,,,,87,495.562,87,595.259,-21.10473000,118.72685300,-21.10550300,118.72734500,MLB_86_93.677,Track Quality Indicator Summary Report
6802,Mainline2,Nunna,MLW_171_174.319,192.978,193.077,46597,TANGENT,98.893928,,,,,52.3485,2024112001,,,,,192,977.948,193,77.425,-21.94077100,119.03853200,-21.94078000,119.03948900,MLB_192.978_197.033,Track Quality Indicator Summary Report
3596,Eliwana,Duck,ELW_332.926_373.117,357.726,357.826,43501,TANGENT,99.917375,,,,,52.4205,2024111802,,,,,357,726.03,357,825.947,-22.38046000,117.48464000,-22.38050800,117.48367100,ELB_354.129009_357.826,Track Quality Indicator Summary Report
7976,Mainline2,CBM,UNKNOWN,253.221,253.295,47609,TANGENT,73.881637,,,,,52.5750,2024082305,,,,,253,221.002,253,294.884,-22.32033400,119.39768400,-22.32034500,119.39840200,MLX_253.147_253.295,Track Quality Indicator Summary Report
735,Mainline1,Thomas,UNKNOWN,20.361,20.44,40115,TANGENT,79.3101,,,,,52.6170,2024111802,,,,,20,360.967,20,440.277,-20.54025700,118.58591600,-20.54097300,118.58588900,TYX_20.203_20.443,Track Quality Indicator Summary Report
7670,Mainline2,CBM,MLB_245_270.001,249.608,249.706,47575,TANGENT,98.352206,,,,,52.6605,2024112001,,,,,249,607.621,249,705.973,-22.31142200,119.36602400,-22.31210700,119.36663100,MLB_249.608_253.147,Track Quality Indicator Summary Report
5169,Mainline1,Chapman,MLW_60_71.732,68.538,68.638,44813,TANGENT,99.872154,,,,,52.8225,2024112001,,,,,68,537.758,68,637.63,-20.94236900,118.68229400,-20.94322900,118.68258600,MLW_68.538_71.732,Track Quality Indicator Summary Report
586,Mainline1,Thomas,UNKNOWN,19.555,19.642,39921,TANGENT,86.20825,,,,,52.9215,2024110514,,,,,19,555.314,19,641.522,-20.53295700,118.58538200,-20.53373300,118.58529600,TYX_19.555_19.728,Track Quality Indicator Summary Report
1507,Mainline2,Jones to CCK,UNKNOWN,292.319,292.419,41358,TANGENT,99.980475,,,,,53.1165,2024112001,,,,,292,319.48,292,419.461,-22.41594900,119.73250300,-22.41507700,119.73275000,CCL_287.521_294.219,Track Quality Indicator Summary Report
1372,Mainline2,Jones to CCK,PTW_272.823_287.521,272.823,272.908,41111,TANGENT,84.543144,,,,,53.2935,2024100109,,,,,272,823.231,272,907.774,-22.35957200,119.57836900,-22.35968400,119.57918100,PTW_272.823_273.077,Track Quality Indicator Summary Report
6733,Mainline2,Nunna,MLE_164.295_171,186.368,186.462,46715,TANGENT,94.615246,,,,,53.6040,2024112005,,,,,186,367.768,186,462.383,-21.91306900,118.98514800,-21.91372300,118.98573800,PTE_185.421_186.462,Track Quality Indicator Summary Report
4414,Eliwana,Eliwana,EL1_423.978_431.887873,425.172,425.271,44319,TANGENT,99.402667,,,,,53.8845,2024111703,,,,,425,171.831,425,271.233,-22.44707400,116.86883900,-22.44648000,116.86811700,EL1_423.978_431.634,Track Quality Indicator Summary Report
841,Mainline1,Thomas,UNKNOWN,20.109,20.202,40279,TANGENT,92.960108,,,,,53.9340,2024111805,,,,,20,109.387,20,202.347,-20.53798400,118.58595300,-20.53882500,118.58597800,RSYR1A_19.644_20.203,Track Quality Indicator Summary Report
3889,Eliwana,Duck,ELW_332.926_373.117,354.029,354.129,43794,TANGENT,99.544616,,,,,54.4350,2024111802,,,,,354,29.461,354,129.006,-22.37868000,117.52049700,-22.37872800,117.51953100,ELW_332.926_354.13,Track Quality Indicator Summary Report
1508,Mainline2,Jones to CCK,UNKNOWN,292.419,292.519,41360,TANGENT,99.980475,,,,,54.4410,2024112001,,,,,292,419.461,292,519.441,-22.41507700,119.73275000,-22.41418400,119.73287800,CCL_287.521_294.219,Track Quality Indicator Summary Report
3111,Eliwana,De Gray,ELW_288.709_332.927,313.214,313.313,43050,TANGENT,99.114128,,,,,54.5415,2024111802,,,,,313,213.88,313,312.995,-22.24694300,117.85745500,-22.24703000,117.85649800,ELB_309.844_313.313,Track Quality Indicator Summary Report
4460,Eliwana,Eliwana,EL1_423.978_431.887873,429.744,429.844,44365,TANGENT,99.402667,,,,,54.8115,2024091501,,,,,429,744.353,429,843.756,-22.45048100,116.85960300,-22.45040700,116.86056500,EL1_423.978_431.634,Track Quality Indicator Summary Report
6463,Mainline1,Gibb,MLB_143_171,156.603,156.701,46457,TANGENT,97.745498,,,,,55.0440,2024112103,,,,,156,603.119,156,700.865,-21.67860200,118.88840500,-21.67938800,118.88797500,MLW_153.084_156.701,Track Quality Indicator Summary Report
5111,Mainline1,Chapman,MLE_60_86,68.579,68.679,45140,TANGENT,99.759612,,,,,55.1235,2024112103,,,,,68,579.083,68,678.843,-20.94271100,118.68246000,-20.94357000,118.68275200,MLE_60_68.679,Track Quality Indicator Summary Report
6812,Mainline2,Nunna,MLW_171_174.319,174.49,174.576,46619,TANGENT,85.870835,,,,,55.1535,2024112001,,,,,174,490.495,174,576.366,-21.82225500,118.93092400,-21.82286700,118.93143400,MLW_174.319_174.577,Track Quality Indicator Summary Report
6636,Mainline1,Gibb,PTE_153.085_156.701,153.084,153.182,46194,TANGENT,97.745498,,,,,55.2015,2024112005,,,,,153,84.071,153,181.817,-21.64891000,118.89937300,-21.64979100,118.89930700,PTE_153.085_156.701,Track Quality Indicator Summary Report
6197,Mainline1,Forrest-II,MLW_121_143,137.009,137.109,46089,TANGENT,99.834998,,,,,55.6920,2024112103,,,,,137,9.068,137,108.903,-21.51778000,118.90057400,-21.51863200,118.90088800,MLB_133.316_143,Track Quality Indicator Summary Report
1077,Mainline1,Thomas,UNKNOWN,19.009,19.107,40830,TANGENT,98.315394,,,,,55.7955,2024062012,,,,,19,8.828,19,107.143,-20.52803000,118.58576700,-20.52891800,118.58573300,TY1_15.667_19.305,Track Quality Indicator Summary Report
7551,Mainline2,Morgan,PTE_208.146_239.097,235.452,235.549,47039,TANGENT,96.69351,,,,,55.8165,2024112001,,,,,235,451.833,235,548.527,-22.21364000,119.28533800,-22.21438300,119.28583100,PTE_235.452_235.839,Track Quality Indicator Summary Report
7130,Mainline2,Morgan,MLB_203_208.147,216.401,216.501,47035,TANGENT,99.739732,,,,,56.1060,2024112001,,,,,216,401.391,216,501.131,-22.06856300,119.19632300,-22.06928200,119.19690500,MLB_216.401_235.452,Track Quality Indicator Summary Report
4452,Eliwana,Eliwana,EL1_423.978_431.887873,428.949,429.049,44357,TANGENT,99.402667,,,,,56.2500,2024091501,,,,,428,949.134,429,48.534,-22.44798600,116.85257100,-22.44857300,116.85330200,EL1_423.978_431.634,Track Quality Indicator Summary Report
6563,Mainline1,Gibb,MLB_143_171,163.818,163.917,46590,TANGENT,98.858479,,,,,56.3010,2024112103,,,,,163,818.08,163,916.939,-21.74016400,118.87734700,-21.74096200,118.87777600,MLB_156.701_163.917,Track Quality Indicator Summary Report
6045,Mainline1,Forrest-II,MLE_121_133.315,133.216,133.315,46124,TANGENT,99.708862,,,,,56.6130,2024112103,,,,,133,215.598,133,315.307,-21.48434600,118.89262800,-21.48523400,118.89279100,MLE_128.828_133.315,Track Quality Indicator Summary Report
5287,Mainline1,Chapman,UNKNOWN,68.538,68.608,44818,TANGENT,70.542637,,,,,56.9820,2024092409,,,,,68,537.758,68,608.3,-20.94236900,118.68229400,-20.94296900,118.68252400,MLX_68.538_68.679,Track Quality Indicator Summary Report
6674,Mainline1,Gibb,UNKNOWN,147.777,147.869,46193,TANGENT,92.191076,,,,,57.0030,2024112005,,,,,147,777.076,147,869.267,-21.60146900,118.90326100,-21.60228400,118.90307400,Spur_147.777_148.608,Track Quality Indicator Summary Report
2960,Soloman,Firetail,UNKNOWN,296.616,296.716,42834,TANGENT,99.814013,,,,,57.0300,2024110810,,,,,296,616.478,296,716.292,-22.13975400,117.97968000,-22.13891500,117.98003000,SML_291.925_301.408,Track Quality Indicator Summary Report
7824,Mainline2,CBM,MLB_245_270.001,255.579,255.676,47852,TANGENT,97.282607,,,,,57.5055,2024112005,,,,,255,579.009,255,676.292,-22.32034300,119.42045100,-22.32066600,119.42132800,MLB_253.147_255.676,Track Quality Indicator Summary Report
7126,Mainline2,Nunna,PTE_6.277_19.1,185.322,185.422,46674,TANGENT,99.767179,,,,,57.5760,2024112005,,,,,185,321.852,185,421.619,-21.90603900,118.97838800,-21.90675100,118.97898500,PTE_A_184.723_185.421,Track Quality Indicator Summary Report
