Name,Latitude (Decimal degree),Longitude (Decimal degree),Track,Approx Track location    (km +50m),IRV Channel which measured location,Track Features,Units of data,Recent Hit Rate %,Severity,Recent Max,Recent Average,Getting Worse?,Days S1
4.25,-22.29286111,119.33991667,MAINLINE,246.169,SF Accel West,,g,0.15,3,10.6,6.8,No,No Trend
4.251,-22.29427778,119.34294444,MAINLINE,246.519,SF Accel West,,g,0.69,3,12.6,9.5,No,No Trend
4.252,-22.29427778,119.34294444,MAINLINE,246.519,SF Accel East,,g,0.77,3,12.2,9.1,No,No Trend
4.253,-22.29447222,119.34338889,MAINLINE,246.569,SF Accel West,,g,0.15,3,11.3,7.6,No,No Trend
4.254,-22.29447222,119.34338889,MAINLINE,246.569,SF Accel East,,g,0.31,3,11.8,7.5,No,No Trend
4.255,-22.04066667,118.39550000,SOLOMON,247.153,SF Accel West,,g,0.92,3,20.1,12.6,No,No Trend
4.256,-22.04066667,118.39550000,SOLOMON,247.153,SF Accel East,,g,0.92,3,19.6,12.4,No,No Trend
4.257,-22.04083333,118.39505556,SOLOMON,247.203,SF Accel West,,g,0.17,3,14.4,3.7,No,No Trend
4.258,-22.04083333,118.39505556,SOLOMON,247.203,SF Accel East,,g,0.25,3,16.9,4.9,No,No Trend
4.259,-22.29836111,119.35158333,MAINLINE,247.519,SF Accel West,,g,0.77,3,12.3,9.7,No,No Trend
4.26,-22.29836111,119.35158333,MAINLINE,247.519,SF Accel East,,g,0.69,3,12.2,9.5,No,No Trend
4.261,-22.29861111,119.35200000,MAINLINE,247.569,SF Accel West,,g,0.62,3,11.9,9.1,No,No Trend
4.262,-22.29861111,119.35200000,MAINLINE,247.569,SF Accel East,,g,0.54,3,12.5,8.6,No,No Trend
4.263,-22.29908333,119.35283333,MAINLINE,247.669,SF Accel West,,g,0.15,3,11.4,6.2,No,No Trend
4.264,-22.29933333,119.35322222,MAINLINE,247.719,SF Accel West,,g,1,3,19.9,13.2,No,No Trend
4.265,-22.29933333,119.35322222,MAINLINE,247.719,SF Accel East,,g,1,3,22.6,14.6,No,No Trend
4.266,-22.29958333,119.35363889,MAINLINE,247.769,SF Accel West,,g,0.92,3,15,10,No,No Trend
4.267,-22.29958333,119.35363889,MAINLINE,247.769,SF Accel East,,g,0.85,3,13.6,10.6,No,No Trend
4.268,-22.04363889,118.38844444,SOLOMON,247.953,SF Accel West,"Crossing, IRJ",g,0.5,3,13,7.8,No,No Trend
4.269,-22.04363889,118.38844444,SOLOMON,247.953,SF Accel East,"Crossing, IRJ",g,0.33,3,10.6,6.9,No,No Trend
4.27,-22.30266667,119.35780556,MAINLINE,248.319,SF Accel West,,g,0.46,3,13.6,9.5,No,No Trend
4.271,-22.30266667,119.35780556,MAINLINE,248.319,SF Accel East,,g,0.92,3,14.5,10.9,No,No Trend
4.272,-22.30297222,119.35816667,MAINLINE,248.369,SF Accel West,,g,0.77,3,15.4,8.7,No,No Trend
4.273,-22.30297222,119.35816667,MAINLINE,248.369,SF Accel East,,g,0.62,3,13.4,8.6,No,No Trend
4.274,-22.04644444,118.38347222,SOLOMON,248.553,SF Accel West,,g,0.33,3,13.2,5,No,No Trend
4.275,-22.04644444,118.38347222,SOLOMON,248.553,SF Accel East,,g,0.5,3,15.7,5.4,No,No Trend
4.276,-22.04669444,118.38305556,SOLOMON,248.603,SF Accel West,,g,0.42,3,11.8,6.4,No,No Trend
4.277,-22.04669444,118.38305556,SOLOMON,248.603,SF Accel East,,g,0.33,3,14.5,6.6,No,No Trend
4.278,-22.30627778,119.36147222,MAINLINE,248.869,SF Accel West,,g,0.85,3,15.5,11.3,No,No Trend
4.279,-22.30627778,119.36147222,MAINLINE,248.869,SF Accel East,,g,1,3,14.9,11.8,No,No Trend
4.28,-22.04855556,118.37975000,SOLOMON,249.003,SF Accel West,,g,0.08,3,10.1,4,No,No Trend
4.281,-22.04855556,118.37975000,SOLOMON,249.003,SF Accel East,,g,0.08,3,10.5,4.8,No,No Trend
4.282,-22.04880556,118.37933333,SOLOMON,249.053,SF Accel West,,g,0.17,3,10.5,7.3,No,No Trend
4.283,-22.04880556,118.37933333,SOLOMON,249.053,SF Accel East,,g,0.17,3,12.4,6.8,No,No Trend
4.284,-22.05019444,118.37686111,SOLOMON,249.353,SF Accel West,,g,0.08,3,10.3,6.5,No,No Trend
4.285,-22.31044444,119.36516667,MAINLINE,249.469,SF Accel West,"Crossing, POS",g,0.92,3,14.6,10.7,No,No Trend
4.286,-22.31044444,119.36516667,MAINLINE,249.469,SF Accel East,"Crossing, POS",g,0.92,3,15.8,10.2,No,No Trend
4.287,-22.31113889,119.36580556,MAINLINE,249.569,SF Accel West,"IRJ, POS",g,0.46,3,16.1,8.1,No,No Trend
4.288,-22.31113889,119.36580556,MAINLINE,249.569,SF Accel East,"IRJ, POS",g,0.77,3,19.1,9.9,No,No Trend
4.289,-22.31141667,119.36605556,MAINLINE,249.609,SF Accel West,"POS, IRJ",g,1,3,17,16.5,No,No Trend
4.29,-22.31141667,119.36605556,MAINLINE,249.609,SF Accel East,"POS, IRJ",g,1,3,14,12.3,No,No Trend
4.291,-22.31150000,119.36611111,MAINLINE,249.619,SF Accel West,POS,g,0.92,3,15.1,10.3,No,No Trend
4.292,-22.31150000,119.36611111,MAINLINE,249.619,SF Accel East,POS,g,0.85,3,17,9.7,No,No Trend
4.293,-22.31183333,119.36641667,MAINLINE,249.669,SF Accel West,"IRJ, POS",g,0.23,3,13.9,5.3,No,No Trend
4.294,-22.31252778,119.36702778,MAINLINE,249.769,Suspension Travel,,mm,0.31,3,5.4,2.4,No,No Trend
4.295,-22.31252778,119.36702778,MAINLINE,249.769,Bounce,,mm,0.31,3,5,2.1,No,No Trend
4.296,-22.05486111,118.37038889,SOLOMON,250.203,SF Accel East,,g,0.5,3,13,8.2,No,No Trend
4.297,-22.06091667,118.36458333,SOLOMON,251.103,SF Accel West,,g,0.83,3,16.1,11.7,No,No Trend
4.298,-22.06091667,118.36458333,SOLOMON,251.103,SF Accel East,,g,0.75,3,19.4,10.7,No,No Trend
4.299,-22.06125000,118.36425000,SOLOMON,251.153,SF Accel West,,g,0.42,3,15.8,5.9,No,No Trend
4.3,-22.06125000,118.36425000,SOLOMON,251.153,SF Accel East,,g,0.42,3,18.1,6.8,No,No Trend
4.301,-22.06161111,118.36394444,SOLOMON,251.203,SF Accel West,,g,0.67,3,15.3,10.4,No,No Trend
4.302,-22.06161111,118.36394444,SOLOMON,251.203,SF Accel East,,g,0.58,3,13.4,9.3,No,No Trend
4.303,-22.06988889,118.35305556,SOLOMON,252.653,SF Accel East,,g,0.08,3,10.3,6.7,No,No Trend
4.304,-22.07433333,118.34697222,SOLOMON,253.453,SF Accel West,,g,0.83,3,15.8,9.8,No,No Trend
4.305,-22.07433333,118.34697222,SOLOMON,253.453,SF Accel East,,g,0.67,3,12.4,8.7,No,No Trend
4.306,-22.07936111,118.34011111,SOLOMON,254.353,SF Accel West,,g,0.08,3,14.2,3,No,No Trend
4.307,-22.07963889,118.33972222,SOLOMON,254.403,SF Accel West,IRJ,g,0.92,3,14.4,10.5,No,No Trend
4.308,-22.07963889,118.33972222,SOLOMON,254.403,SF Accel East,IRJ,g,0.83,3,13.5,11.9,No,No Trend
4.309,-22.32033333,119.42041667,MAINLINE,255.577,SF Accel West,"POS, Crossing",g,0.08,3,11.6,5.2,No,No Trend
4.31,-22.32050000,119.42088889,MAINLINE,255.627,SF Accel East,"POS, IRJ",g,0.31,3,12.7,4.5,No,No Trend
4.311,-22.32066667,119.42133333,MAINLINE,255.677,SF Accel West,"IRJ, POS",g,0.69,3,20.5,8.8,No,No Trend
4.312,-22.32066667,119.42133333,MAINLINE,255.677,SF Accel East,"IRJ, POS",g,0.77,3,18.3,9.1,No,No Trend
4.313,-22.32330556,119.42855556,MAINLINE,256.477,SF Accel West,"POS, IRJ",g,0.46,3,11.6,6.3,No,No Trend
4.314,-22.32330556,119.42855556,MAINLINE,256.477,SF Accel East,"POS, IRJ",g,0.38,3,11.6,6.8,No,No Trend
4.315,-22.32347222,119.42900000,MAINLINE,256.527,SF Accel West,"POS, IRJ",g,0.38,3,15.1,7.6,No,No Trend
4.316,-22.09938889,118.31033333,SOLOMON,258.153,SF Accel West,,g,0.08,3,14.6,3.3,No,No Trend
4.317,-22.10380556,118.29972222,SOLOMON,259.353,SF Accel West,"IRJ, POS",g,0.58,3,13.5,8.5,No,No Trend
4.318,-22.10380556,118.29972222,SOLOMON,259.353,SF Accel East,"IRJ, POS",g,0.42,3,12.6,7.8,No,No Trend
4.319,-22.10400000,118.29930556,SOLOMON,259.403,SF Accel West,"IRJ, POS",g,0.5,3,14.4,6.9,No,No Trend
4.32,-22.10400000,118.29930556,SOLOMON,259.403,SF Accel East,"IRJ, POS",g,0.67,3,15.4,7.4,No,No Trend
4.321,-22.33077778,119.45650000,MAINLINE,259.477,SF Accel West,,g,0.08,3,10.2,6.4,No,No Trend
4.322,-22.33091667,119.45694444,MAINLINE,259.527,SF Accel West,,g,0.75,3,15.9,10.3,No,No Trend
4.323,-22.33091667,119.45694444,MAINLINE,259.527,SF Accel East,,g,0.83,3,14,10.2,No,No Trend
4.324,-22.33108333,119.45738889,MAINLINE,259.577,SF Accel West,IRJ,g,0.25,3,12.1,5,No,No Trend
4.325,-22.33125000,119.45786111,MAINLINE,259.627,SF Accel West,IRJ,g,0.75,3,14.2,7.7,No,No Trend
4.326,-22.33125000,119.45786111,MAINLINE,259.627,SF Accel East,IRJ,g,0.67,3,13.1,7.1,No,No Trend
4.327,-22.10491667,118.29708333,SOLOMON,259.653,SF Accel West,IRJ,g,0.08,3,10.2,5.3,No,No Trend
4.328,-22.10491667,118.29708333,SOLOMON,259.653,SF Accel East,IRJ,g,0.25,3,12,6.5,No,No Trend
4.329,-22.33175000,119.45919444,MAINLINE,259.777,SF Accel West,"POS, IRJ",g,0.38,3,14.8,8.1,No,No Trend
4.33,-22.33175000,119.45919444,MAINLINE,259.777,SF Accel East,"POS, IRJ",g,0.31,3,15.3,8.2,No,No Trend
4.331,-22.33344444,119.47711111,MAINLINE,261.677,SF Accel East,"POS, IRJ",g,0.23,3,17.9,7.4,No,No Trend
4.332,-22.33336111,119.47758333,MAINLINE,261.727,SF Accel West,POS,g,0.62,3,21.2,9.8,No,No Trend
4.333,-22.33336111,119.47758333,MAINLINE,261.727,SF Accel East,POS,g,0.69,3,18.2,9.2,No,No Trend
4.334,-22.33319444,119.47852778,MAINLINE,261.827,SF Accel West,IRJ,g,1,3,16.6,11,No,No Trend
4.335,-22.33319444,119.47852778,MAINLINE,261.827,SF Accel East,IRJ,g,0.92,3,17.4,12.4,No,No Trend
4.336,-22.11472222,118.27363889,SOLOMON,262.303,SF Accel East,,g,0.17,3,12.8,4.3,No,No Trend
4.337,-22.11491667,118.27319444,SOLOMON,262.353,SF Accel West,,g,0.92,3,19.3,10.9,No,No Trend
4.338,-22.11491667,118.27319444,SOLOMON,262.353,SF Accel East,,g,0.75,3,16.4,10.1,No,No Trend
4.339,-22.11583333,118.27100000,SOLOMON,262.603,SF Accel West,IRJ,g,0.08,3,13.1,7.2,No,No Trend
4.34,-22.11583333,118.27100000,SOLOMON,262.603,SF Accel East,IRJ,g,0.58,3,13.2,8.1,No,No Trend
4.341,-22.11638889,118.26966667,SOLOMON,262.753,SF Accel West,POS,g,0.5,3,15.8,7.6,No,No Trend
4.342,-22.11638889,118.26966667,SOLOMON,262.753,SF Accel East,POS,g,0.25,3,11.7,5.9,No,No Trend
4.343,-22.11658333,118.26922222,SOLOMON,262.803,SF Accel West,"POS, IRJ",g,0.5,3,19.6,7.9,No,No Trend
4.344,-22.11658333,118.26922222,SOLOMON,262.803,SF Accel East,"POS, IRJ",g,0.83,3,18.4,9.3,No,No Trend
4.345,-22.11677778,118.26877778,SOLOMON,262.853,SF Accel East,"POS, IRJ",g,0.08,3,10.5,7.9,No,No Trend
4.346,-22.11766667,118.26655556,SOLOMON,263.103,SF Accel West,,g,0.08,3,10,4.4,No,No Trend
4.347,-22.11811111,118.26519444,SOLOMON,263.253,SF Accel West,"POS, IRJ",g,0.92,3,18.7,12.1,No,No Trend
4.348,-22.11811111,118.26519444,SOLOMON,263.253,SF Accel East,"POS, IRJ",g,1,3,19.7,11.8,No,No Trend
4.349,-22.11825000,118.26472222,SOLOMON,263.303,SF Accel West,"POS, IRJ",g,0.42,3,12,7.6,No,No Trend
4.35,-22.11825000,118.26472222,SOLOMON,263.303,SF Accel East,"POS, IRJ",g,0.33,3,13.6,6.6,No,No Trend
4.351,-22.11841667,118.26427778,SOLOMON,263.353,SF Accel West,POS,g,0.25,3,14,7.1,No,No Trend
4.352,-22.11841667,118.26427778,SOLOMON,263.353,SF Accel East,POS,g,0.67,3,13.3,7.9,No,No Trend
4.353,-22.11855556,118.26380556,SOLOMON,263.403,SF Accel West,IRJ,g,0.58,3,13.6,7.6,No,No Trend
4.354,-22.11855556,118.26380556,SOLOMON,263.403,SF Accel East,IRJ,g,0.67,3,14.8,7.3,No,No Trend
4.355,-22.11872222,118.26336111,SOLOMON,263.453,SF Accel West,IRJ,g,0.75,3,14.4,8.2,No,No Trend
4.356,-22.11872222,118.26336111,SOLOMON,263.453,SF Accel East,IRJ,g,0.92,3,16.9,9.1,No,No Trend
4.357,-22.34166667,119.51483333,MAINLINE,265.827,SF Accel East,,g,0.15,3,11,7.6,No,No Trend
4.358,-22.34183333,119.51527778,MAINLINE,265.877,SF Accel West,,g,0.15,3,12.2,6.3,No,No Trend
4.359,-22.34425000,119.52927778,MAINLINE,267.377,SF Accel West,,g,0.23,3,11.7,6.6,No,No Trend
4.36,-22.34425000,119.52927778,MAINLINE,267.377,SF Accel East,,g,0.23,3,10.7,7.3,No,No Trend
4.361,-22.13327778,118.21900000,SOLOMON,268.303,SF Accel West,,g,0.75,3,12.9,10.7,No,No Trend
4.362,-22.13327778,118.21900000,SOLOMON,268.303,SF Accel East,,g,0.83,3,17,11.8,No,No Trend
4.363,-22.34705556,119.54511111,MAINLINE,269.077,SF Accel West,,g,0.92,3,13.4,7.5,No,No Trend
4.364,-22.34705556,119.54511111,MAINLINE,269.077,SF Accel East,,g,0.77,3,13.8,7.6,No,No Trend
4.365,-22.34730556,119.54550000,MAINLINE,269.127,SF Accel West,,g,0.92,3,19.2,8.6,No,No Trend
4.366,-22.34730556,119.54550000,MAINLINE,269.127,SF Accel East,,g,1,3,18.8,8,No,No Trend
4.367,-22.14511111,118.18288889,SOLOMON,272.253,SF Accel West,,g,0.08,3,10.1,8.2,No,No Trend
4.368,-22.35950000,119.57791667,MAINLINE,272.777,SF Accel East,"IRJ, POS",g,0.15,3,12.5,7.3,No,No Trend
4.369,-22.35955556,119.57841667,MAINLINE,272.827,SF Accel West,"IRJ, POS",g,0.31,3,11.6,6.7,No,No Trend
4.37,-22.35961111,119.57888889,MAINLINE,272.877,SF Accel West,POS,g,0.15,3,11.8,5.4,No,No Trend
4.371,-22.35961111,119.57888889,MAINLINE,272.877,SF Accel East,POS,g,0.23,3,14.2,6.2,No,No Trend
4.372,-22.35975000,119.58033333,MAINLINE,273.027,SF Accel West,IRJ,g,0.77,3,15.6,10.6,No,No Trend
4.373,-22.35975000,119.58033333,MAINLINE,273.027,SF Accel East,IRJ,g,0.92,3,17.3,11.5,No,No Trend
4.374,-22.35986111,119.58066667,MAINLINE,273.062,SF Accel East,"POS, IRJ",g,0.67,3,15.5,12,No,No Trend
4.375,-22.35980556,119.58083333,MAINLINE,273.077,SF Accel West,,g,0.31,3,13,3.4,No,No Trend
4.376,-22.36105556,119.59288889,MAINLINE,274.327,SF Accel West,,g,0.15,3,15.4,4.3,No,No Trend
4.377,-22.36105556,119.59288889,MAINLINE,274.327,SF Accel East,,g,0.23,3,11.9,4.4,No,No Trend
4.378,-22.36111111,119.59336111,MAINLINE,274.377,SF Accel West,,g,0.23,3,14.3,5.9,No,No Trend
4.379,-22.36111111,119.59336111,MAINLINE,274.377,SF Accel East,,g,0.31,3,11.1,6.4,No,No Trend
4.38,-22.36166667,119.59913889,MAINLINE,274.977,SF Accel West,,g,0.15,3,11.9,5.2,No,No Trend
4.381,-22.36166667,119.59913889,MAINLINE,274.977,SF Accel East,,g,0.15,3,15.9,4.6,No,No Trend
4.382,-22.36166667,119.59963889,MAINLINE,275.027,SF Accel West,,g,0.77,3,18.2,9.9,No,No Trend
4.383,-22.36166667,119.59963889,MAINLINE,275.027,SF Accel East,,g,0.77,3,16.9,10.3,No,No Trend
4.384,-22.15722222,118.14583333,SOLOMON,276.303,SF Accel West,,g,1,3,15.5,11.8,No,No Trend
4.385,-22.15722222,118.14583333,SOLOMON,276.303,SF Accel East,,g,0.92,3,17.1,11.6,No,No Trend
4.386,-22.36152778,119.61225000,MAINLINE,276.327,SF Accel West,"IRJ, POS",g,0.69,3,14.8,9.2,No,No Trend
4.387,-22.36152778,119.61225000,MAINLINE,276.327,SF Accel East,"IRJ, POS",g,0.69,3,20.7,10.2,No,No Trend
4.388,-22.36152778,119.61272222,MAINLINE,276.377,SF Accel West,"IRJ, POS",g,0.54,3,16.7,7.8,No,No Trend
4.389,-22.36152778,119.61272222,MAINLINE,276.377,SF Accel East,"IRJ, POS",g,0.46,3,13.1,6.6,No,No Trend
4.39,-22.36150000,119.61322222,MAINLINE,276.427,SF Accel West,"IRJ, POS",g,0.62,3,17.6,6.5,No,No Trend
4.391,-22.36150000,119.61322222,MAINLINE,276.427,SF Accel East,"IRJ, POS",g,1,3,15.4,7.8,No,No Trend
4.392,-22.16213889,118.12769444,SOLOMON,278.253,Suspension Travel,Crossing,mm,0.25,3,5.1,2.4,No,No Trend
4.393,-22.16227778,118.12722222,SOLOMON,278.303,Suspension Travel,Crossing,mm,0.17,3,5,1.8,No,No Trend
4.394,-22.35730556,119.65852778,MAINLINE,281.127,SF Accel West,IRJ,g,0.54,3,12.5,6.7,No,No Trend
4.395,-22.35730556,119.65852778,MAINLINE,281.127,SF Accel East,IRJ,g,0.62,3,15.7,6.8,No,No Trend
4.396,-22.35730556,119.65900000,MAINLINE,281.177,SF Accel West,IRJ,g,0.62,3,15.4,6.6,No,No Trend
4.397,-22.35730556,119.65900000,MAINLINE,281.177,SF Accel East,IRJ,g,0.85,3,16.5,7.7,No,No Trend
4.398,-22.37027778,119.67902778,MAINLINE,283.827,SF Accel West,Crossing,g,0.46,3,14.1,5.7,No,No Trend
4.399,-22.37069444,119.67925000,MAINLINE,283.877,SF Accel West,Crossing,g,0.92,3,18.1,9.8,No,No Trend
4.4,-22.37069444,119.67925000,MAINLINE,283.877,SF Accel East,Crossing,g,0.92,3,19,9.8,No,No Trend
4.401,-22.38758333,119.68847222,MAINLINE,285.977,Suspension Travel,Crossing,mm,0.23,3,4.6,1.3,No,No Trend
4.402,-22.38758333,119.68847222,MAINLINE,285.977,Rock,Crossing,mm,0.08,3,8.5,2,No,No Trend
4.403,-22.38800000,119.68869444,MAINLINE,286.027,Suspension Travel,Crossing,mm,0.15,3,5,1.8,No,No Trend
4.404,-22.39322222,119.69155556,MAINLINE,286.677,SF Accel West,"IRJ, POS",g,0.92,3,14.9,8.6,No,No Trend
4.405,-22.39322222,119.69155556,MAINLINE,286.677,SF Accel East,"IRJ, POS",g,0.92,3,15.3,10.2,No,No Trend
4.406,-22.39441667,119.69219444,MAINLINE,286.827,SF Accel West,IRJ,g,1,3,18,11.7,No,No Trend
4.407,-22.39441667,119.69219444,MAINLINE,286.827,SF Accel East,IRJ,g,1,3,18.2,12.7,No,No Trend
4.408,-22.18313889,118.04741667,SOLOMON,286.853,SF Accel West,IRJ,g,0.42,3,16.2,5.3,No,No Trend
4.409,-22.18313889,118.04741667,SOLOMON,286.853,SF Accel East,IRJ,g,0.33,3,15,5.3,No,No Trend
4.41,-22.18327778,118.04694444,SOLOMON,286.903,SF Accel West,IRJ,g,0.67,3,17.4,9.8,No,No Trend
4.411,-22.18327778,118.04694444,SOLOMON,286.903,SF Accel East,IRJ,g,0.92,3,17.2,11.3,No,No Trend
4.412,-22.18477778,118.03022222,SOLOMON,288.653,SF Accel West,,g,0.67,3,15.3,10.6,No,No Trend
4.413,-22.18477778,118.03022222,SOLOMON,288.653,SF Accel East,,g,0.67,3,15.6,10,No,No Trend
4.414,-22.18472222,118.02972222,SOLOMON,288.703,SF Accel West,,g,0.45,3,17.6,8,No,No Trend
4.415,-22.18472222,118.02972222,SOLOMON,288.703,SF Accel East,,g,0.55,3,18.2,8.7,No,No Trend
4.416,-22.18472222,118.02972222,ELIWANA,288.704,SF Accel East,,g,0.17,3,11.9,4.7,No,No Trend
4.417,-22.18469444,118.02925000,ELIWANA,288.754,SF Accel West,,g,0.17,3,14.1,4.9,No,No Trend
4.418,-22.18469444,118.02925000,ELIWANA,288.754,SF Accel East,,g,0.17,3,15.4,5.4,No,No Trend
4.419,-22.18461111,118.02877778,SOLOMON,288.803,SF Accel West,,g,0.83,3,13.7,10.9,No,No Trend
4.42,-22.18461111,118.02877778,SOLOMON,288.803,SF Accel East,,g,1,3,13.9,10.9,No,No Trend
4.421,-22.18466667,118.02875000,ELIWANA,288.804,SF Accel West,,g,0.5,3,13.7,9.4,No,No Trend
4.422,-22.18466667,118.02875000,ELIWANA,288.804,SF Accel East,,g,0.83,3,13.9,10.4,No,No Trend
4.423,-22.18452778,118.02830556,SOLOMON,288.853,SF Accel West,,g,0.14,3,12.3,3.1,No,No Trend
4.424,-22.20550000,117.98500000,ELIWANA,294.454,SF Accel West,,g,1,3,12.5,8.7,No,No Trend
4.425,-22.20550000,117.98500000,ELIWANA,294.454,SF Accel East,,g,0.8,3,13.7,8.4,No,No Trend
4.426,-22.20583333,117.98466667,ELIWANA,294.504,SF Accel East,,g,0.2,3,13.3,4.5,No,No Trend
4.427,-22.40186111,119.69627778,MAINLINE,296.827,SF Accel East,,g,0.15,3,11.6,6.5,No,No Trend
4.428,-22.20250000,117.94230556,ELIWANA,299.504,SF Accel West,,g,0.2,3,10.9,7.8,No,No Trend
4.429,-22.20250000,117.94230556,ELIWANA,299.504,SF Accel East,,g,0.6,3,10.8,8.7,No,No Trend
4.43,-22.15197222,117.98044444,SOLOMON,300.203,SF Accel East,,g,0.67,3,14.9,12,No,No Trend
4.431,-22.19333333,117.93505556,ELIWANA,300.804,SF Accel West,,g,1,3,18.2,15.4,No,No Trend
4.432,-22.19333333,117.93505556,ELIWANA,300.804,SF Accel East,,g,0.8,3,18.3,11.9,No,No Trend
4.433,-22.19294444,117.93480556,ELIWANA,300.854,SF Accel East,,g,0.4,3,18,8.3,No,No Trend
4.434,-22.15719444,117.98713889,SOLOMON,301.103,SF Accel East,IRJ,g,0.5,3,11.2,6.3,No,No Trend
4.435,-22.15894444,117.98936111,SOLOMON,301.403,SF Accel West,"IRJ, POS",g,0.5,3,12.4,10.2,No,No Trend
4.436,-22.15894444,117.98936111,SOLOMON,301.403,SF Accel East,"IRJ, POS",g,0.67,3,14.2,11.3,No,No Trend
4.437,-22.15980556,117.99047222,SOLOMON,301.553,SF Accel West,"POS, IRJ",g,0.17,3,10.3,7.7,No,No Trend
4.438,-22.16822222,118.00125000,SOLOMON,303.003,SF Accel West,IRJ,g,0.67,3,15.1,12.4,No,No Trend
4.439,-22.16822222,118.00125000,SOLOMON,303.003,SF Accel East,IRJ,g,0.5,3,18.1,11.2,No,No Trend
4.44,-22.22433333,117.90355556,ELIWANA,307.404,SF Accel West,,g,1,3,14.1,11.4,No,No Trend
4.441,-22.22433333,117.90355556,ELIWANA,307.404,SF Accel East,,g,1,3,13.5,11.5,No,No Trend
4.442,-22.23986111,117.88891667,ELIWANA,309.804,SF Accel West,,g,0.4,3,10.4,8.6,No,No Trend
4.443,-22.23986111,117.88891667,ELIWANA,309.804,SF Accel East,,g,1,3,12.3,9.5,No,No Trend
4.444,-22.24947222,117.82322222,ELIWANA,316.754,SF Accel West,,g,0.6,3,11.3,7.5,No,No Trend
4.445,-22.24947222,117.82322222,ELIWANA,316.754,SF Accel East,,g,0.6,3,13.2,8,No,No Trend
4.446,-22.25313889,117.81419444,ELIWANA,317.804,Suspension Travel,,mm,0.2,3,5.4,2.9,No,No Trend
4.447,-22.25650000,117.78441667,ELIWANA,321.054,SF Accel West,,g,0.8,3,10.8,10.2,No,No Trend
4.448,-22.25650000,117.78441667,ELIWANA,321.054,SF Accel East,,g,0.8,3,12.7,9.2,No,No Trend
4.449,-22.27825000,117.71658333,ELIWANA,328.554,SF Accel East,,g,0.2,3,10.8,4,No,No Trend
4.45,-22.27850000,117.71619444,ELIWANA,328.604,SF Accel West,,g,1,3,11.3,10.5,No,No Trend
4.451,-22.27850000,117.71619444,ELIWANA,328.604,SF Accel East,,g,1,3,13.1,10.9,No,No Trend
4.452,-22.28827778,117.70766667,ELIWANA,330.004,Bounce,,mm,0.4,3,4.6,2.2,No,No Trend
4.453,-22.29911111,117.65555556,ELIWANA,335.904,SF Accel West,,g,1,3,15.4,13,No,No Trend
4.454,-22.29911111,117.65555556,ELIWANA,335.904,SF Accel East,,g,1,3,16.4,14.5,No,No Trend
4.455,-22.30091667,117.65108333,ELIWANA,336.404,Suspension Travel,Arch,mm,0.2,3,4.4,2.5,No,No Trend
4.456,-22.32266667,117.61994444,ELIWANA,340.704,SF Accel West,,g,1,3,15,13.6,No,No Trend
4.457,-22.32266667,117.61994444,ELIWANA,340.704,SF Accel East,,g,0.8,3,16,10.5,No,No Trend
4.458,-22.32311111,117.61983333,ELIWANA,340.754,SF Accel East,,g,0.6,3,14.7,7,No,No Trend
4.459,-22.36461111,117.58455556,ELIWANA,347.054,SF Accel West,,g,0.8,3,12.6,9.8,No,No Trend
4.46,-22.36461111,117.58455556,ELIWANA,347.054,SF Accel East,,g,0.6,3,14.2,7.5,No,No Trend
4.461,-22.36477778,117.58408333,ELIWANA,347.104,SF Accel West,,g,0.4,3,11.4,6.2,No,No Trend
4.462,-22.36477778,117.58408333,ELIWANA,347.104,SF Accel East,,g,1,3,12.4,8.2,No,No Trend
4.463,-22.37869444,117.51977778,ELIWANA,354.104,SF Accel West,,g,0.2,3,11.1,8.1,No,No Trend
4.464,-22.37869444,117.51977778,ELIWANA,354.104,SF Accel East,,g,0.6,3,11.8,7.6,No,No Trend
4.465,-22.37883333,117.51736111,ELIWANA,354.354,SF Accel West,,g,0.4,3,11.6,9,No,No Trend
4.466,-22.38033333,117.48680556,ELIWANA,357.504,SF Accel West,,g,0.2,3,14.8,4.7,No,No Trend
4.467,-22.37841667,117.41422222,ELIWANA,365.104,SF Accel West,,g,0.6,3,13,8.4,No,No Trend
4.468,-22.37841667,117.41422222,ELIWANA,365.104,SF Accel East,,g,0.8,3,12.6,7,No,No Trend
4.469,-22.37825000,117.41375000,ELIWANA,365.154,SF Accel West,,g,0.4,3,11.9,6.6,No,No Trend
4.47,-22.37825000,117.41375000,ELIWANA,365.154,SF Accel East,,g,1,3,12.7,8.2,No,No Trend
4.471,-22.35997222,117.35691667,ELIWANA,371.454,SF Accel West,,g,1,3,11.6,10,No,No Trend
4.472,-22.35997222,117.35691667,ELIWANA,371.454,SF Accel East,,g,0.6,3,11.9,10.3,No,No Trend
4.473,-22.36144444,117.32322222,ELIWANA,374.954,SF Accel West,,g,0.4,3,12.5,8.7,No,No Trend
4.474,-22.36144444,117.32322222,ELIWANA,374.954,SF Accel East,,g,0.6,3,13.6,9.9,No,No Trend
4.475,-22.37102778,117.29516667,ELIWANA,378.154,SF Accel East,,g,0.2,3,15.1,4.3,No,No Trend
4.476,-22.37088889,117.29469444,ELIWANA,378.204,SF Accel West,,g,0.8,3,11.7,10.5,No,No Trend
4.477,-22.37088889,117.29469444,ELIWANA,378.204,SF Accel East,,g,0.8,3,15.7,11.7,No,No Trend
